Timestamp, Time Taken to Partition(ms)
28/10/2024 11:16,8.8012
28/10/2024 11:16,6.8275
28/10/2024 11:16,8.1236
28/10/2024 11:16,7.4401
28/10/2024 11:16,9.4254
28/10/2024 11:16,6.2961
28/10/2024 11:16,6.5578
28/10/2024 11:16,6.9709
28/10/2024 11:16,7.0123
28/10/2024 11:16,6.4024
28/10/2024 11:16,7.1965
28/10/2024 11:16,6.6464
28/10/2024 11:16,6.7825
28/10/2024 11:16,7.3349
28/10/2024 11:16,7.0134
28/10/2024 11:16,7.3302
28/10/2024 11:16,7.4257
28/10/2024 11:16,7.4059
28/10/2024 11:16,7.0349
28/10/2024 11:16,7.1065
28/10/2024 11:16,6.9753
28/10/2024 11:16,7.1601
28/10/2024 11:16,8.7038
28/10/2024 11:16,7.4623
28/10/2024 11:16,9.5891
28/10/2024 11:16,11.3362
28/10/2024 11:16,10.5487
28/10/2024 11:16,7.7818
28/10/2024 11:16,7.5684
28/10/2024 11:16,7.511
28/10/2024 11:16,7.4598
28/10/2024 11:16,7.866
28/10/2024 11:16,7.7872
28/10/2024 11:16,8.4695
28/10/2024 11:16,8.4254
28/10/2024 11:16,8.1626
28/10/2024 11:16,8.1054
28/10/2024 11:16,7.4991
28/10/2024 11:16,8.4655
28/10/2024 11:16,8.6223
28/10/2024 11:16,10.0428
28/10/2024 11:16,9.9462
28/10/2024 11:16,8.5206
28/10/2024 11:16,8.8076
28/10/2024 11:16,7.8792
28/10/2024 11:16,8.4075
28/10/2024 11:16,8.6955
28/10/2024 11:16,9.2259
28/10/2024 11:16,9.9073
28/10/2024 11:16,8.4592
28/10/2024 11:16,9.9858
28/10/2024 11:16,10.7997
28/10/2024 11:16,8.6218
28/10/2024 11:16,8.7131
28/10/2024 11:16,8.8425
28/10/2024 11:16,9.7013
28/10/2024 11:16,11.734
28/10/2024 11:16,9.1375
28/10/2024 11:16,9.5378
28/10/2024 11:16,11.1673
28/10/2024 11:16,15.3356
28/10/2024 11:16,15.8508
28/10/2024 11:16,12.3021
28/10/2024 11:16,15.144
28/10/2024 11:16,11.6091
28/10/2024 11:16,13.3332
28/10/2024 11:16,15.0602
28/10/2024 11:16,14.499
28/10/2024 11:16,11.1392
28/10/2024 11:16,9.4084
28/10/2024 11:16,12.329
28/10/2024 11:16,10.746
28/10/2024 11:16,17.5273
28/10/2024 11:16,13.7873
28/10/2024 11:16,11.441
28/10/2024 11:16,11.8452
28/10/2024 11:16,13.62
28/10/2024 11:16,11.2826
28/10/2024 11:16,14.7495
28/10/2024 11:16,14.4792
28/10/2024 11:16,11.9951
28/10/2024 11:16,15.2442
28/10/2024 11:16,12.0772
28/10/2024 11:16,11.0504
28/10/2024 11:16,13.1677
28/10/2024 11:16,10.0415
28/10/2024 11:16,10.3779
28/10/2024 11:16,10.6334
28/10/2024 11:16,9.8376
28/10/2024 11:16,14.4549
28/10/2024 11:16,10.7236
28/10/2024 11:16,11.7387
28/10/2024 11:16,10.7296
28/10/2024 11:16,12.3631
28/10/2024 11:16,9.6423
28/10/2024 11:16,11.5311
28/10/2024 11:16,11.3166
28/10/2024 11:16,10.4492
28/10/2024 11:16,13.5873
28/10/2024 11:16,11.3378
28/10/2024 11:16,11.2354
28/10/2024 11:16,11.5398
28/10/2024 11:16,11.8944
28/10/2024 11:16,12.5607
28/10/2024 11:16,11.176
28/10/2024 11:16,11.1788
28/10/2024 11:16,14.7847
28/10/2024 11:16,15.0705
28/10/2024 11:16,12.0059
28/10/2024 11:16,11.8197
28/10/2024 11:16,10.8259
28/10/2024 11:16,12.6559
28/10/2024 11:16,11.6782
28/10/2024 11:16,13.8713
28/10/2024 11:16,12.9468
28/10/2024 11:16,12.7921
28/10/2024 11:16,11.7944
28/10/2024 11:16,12.7901
28/10/2024 11:16,12.1293
28/10/2024 11:16,16.7495
28/10/2024 11:16,12.2124
28/10/2024 11:16,12.88
28/10/2024 11:16,14.8241
28/10/2024 11:16,12.036
28/10/2024 11:16,12.4398
28/10/2024 11:16,14.8368
28/10/2024 11:16,13.6809
28/10/2024 11:16,12.0876
28/10/2024 11:16,13.101
28/10/2024 11:16,12.5248
28/10/2024 11:16,12.5658
28/10/2024 11:16,11.7735
28/10/2024 11:16,16.6846
28/10/2024 11:16,14.533
28/10/2024 11:16,14.1793
28/10/2024 11:16,12.6363
28/10/2024 11:16,12.5572
28/10/2024 11:16,12.8932
28/10/2024 11:16,15.2535
28/10/2024 11:16,16.9349
28/10/2024 11:16,22.3009
28/10/2024 11:16,19.4928
28/10/2024 11:16,15.7243
28/10/2024 11:16,17.9793
28/10/2024 11:16,14.6153
28/10/2024 11:16,13.8499
28/10/2024 11:16,15.6124
28/10/2024 11:16,14.5295
28/10/2024 11:16,12.754
28/10/2024 11:16,16.8711
28/10/2024 11:16,16.3742
28/10/2024 11:16,22.8077
28/10/2024 11:16,18.1849
28/10/2024 11:16,27.9225
28/10/2024 11:16,21.0858
28/10/2024 11:16,21.2101
28/10/2024 11:16,20.1205
28/10/2024 11:16,14.7331
28/10/2024 11:16,18.1658
28/10/2024 11:16,18.6213
28/10/2024 11:16,18.1398
28/10/2024 11:16,15.0154
28/10/2024 11:16,15.5804
28/10/2024 11:16,18.2617
28/10/2024 11:16,17.4596
28/10/2024 11:16,14.9963
28/10/2024 11:16,14.3585
28/10/2024 11:16,15.6198
28/10/2024 11:16,14.123
28/10/2024 11:16,14.8279
28/10/2024 11:16,14.8236
28/10/2024 11:16,14.2775
28/10/2024 11:16,16.4574
28/10/2024 11:16,19.2749
28/10/2024 11:16,14.6362
28/10/2024 11:16,15.2227
28/10/2024 11:16,14.8844
28/10/2024 11:16,15.2085
28/10/2024 11:16,15.1334
28/10/2024 11:16,15.4768
28/10/2024 11:16,17.8096
28/10/2024 11:16,16.5108
28/10/2024 11:16,15.766
28/10/2024 11:16,20.1976
28/10/2024 11:16,19.7058
28/10/2024 11:16,17.894
28/10/2024 11:16,19.009
28/10/2024 11:16,14.7974
28/10/2024 11:16,19.1265
28/10/2024 11:16,16.4953
28/10/2024 11:16,17.4473
28/10/2024 11:16,17.2397
28/10/2024 11:16,17.152
28/10/2024 11:16,17.8638
28/10/2024 11:16,14.038
28/10/2024 11:16,14.8449
28/10/2024 11:16,17.3927
28/10/2024 11:16,17.211
28/10/2024 11:16,16.7121
28/10/2024 11:16,15.1348
28/10/2024 11:16,16.4885
28/10/2024 11:16,17.5612
28/10/2024 11:16,17.2223
28/10/2024 11:16,16.8916
28/10/2024 11:16,20.5552
28/10/2024 11:16,15.1653
28/10/2024 11:16,14.9791
28/10/2024 11:16,18.4963
28/10/2024 11:16,20.2009
28/10/2024 11:16,15.6295
28/10/2024 11:16,17.4918
28/10/2024 11:16,15.9888
28/10/2024 11:16,18.2656
28/10/2024 11:16,16.2856
28/10/2024 11:16,21.4574
28/10/2024 11:16,18.9289
28/10/2024 11:16,16.2067
28/10/2024 11:16,16.7486
28/10/2024 11:16,29.8946
28/10/2024 11:16,15.7971
28/10/2024 11:16,16.4388
28/10/2024 11:16,16.7729
28/10/2024 11:16,16.2302
28/10/2024 11:16,16.181
28/10/2024 11:16,17.097
28/10/2024 11:16,19.2285
28/10/2024 11:16,17.1047
28/10/2024 11:16,18.1737
28/10/2024 11:16,19.5132
28/10/2024 11:16,16.6942
28/10/2024 11:16,16.1122
28/10/2024 11:16,18.4508
28/10/2024 11:16,16.664
28/10/2024 11:16,18.5963
28/10/2024 11:16,20.734
28/10/2024 11:16,20.6735
28/10/2024 11:16,19.9557
28/10/2024 11:16,17.6271
28/10/2024 11:16,18.7065
28/10/2024 11:16,19.8528
28/10/2024 11:16,17.4908
28/10/2024 11:16,18.2574
28/10/2024 11:16,18.2367
28/10/2024 11:16,17.9528
28/10/2024 11:16,25.6014
28/10/2024 11:16,19.7015
28/10/2024 11:16,16.6072
28/10/2024 11:16,17.2289
28/10/2024 11:16,16.943
28/10/2024 11:16,18.093
28/10/2024 11:16,18.0641
28/10/2024 11:16,22.3269
28/10/2024 11:16,23.9499
28/10/2024 11:16,20.0558
28/10/2024 11:16,23.1251
28/10/2024 11:16,17.8591
28/10/2024 11:16,20.6566
28/10/2024 11:16,20.0222
28/10/2024 11:16,18.7553
28/10/2024 11:16,17.8329
28/10/2024 11:16,16.7409
28/10/2024 11:16,20.946
28/10/2024 11:16,17.4731
28/10/2024 11:16,22.035
28/10/2024 11:16,23.5636
28/10/2024 11:16,19.4467
28/10/2024 11:16,20.7852
28/10/2024 11:16,18.7562
28/10/2024 11:16,18.5635
28/10/2024 11:16,21.0004
28/10/2024 11:16,23.6214
28/10/2024 11:16,19.7473
28/10/2024 11:16,23.4843
28/10/2024 11:16,23.7482
28/10/2024 11:16,21.927
28/10/2024 11:16,23.141
28/10/2024 11:16,18.3993
28/10/2024 11:16,21.8036
28/10/2024 11:16,20.4291
28/10/2024 11:16,18.7047
28/10/2024 11:16,19.9651
28/10/2024 11:16,17.7804
28/10/2024 11:16,18.3915
28/10/2024 11:16,21.7743
28/10/2024 11:16,19.0428
28/10/2024 11:16,17.7104
28/10/2024 11:16,23.8511
28/10/2024 11:16,25.6977
28/10/2024 11:16,22.6269
28/10/2024 11:16,21.1554
28/10/2024 11:16,24.2563
28/10/2024 11:16,29.4827
28/10/2024 11:16,18.4392
28/10/2024 11:16,17.9823
28/10/2024 11:16,25.0036
28/10/2024 11:16,19.3563
28/10/2024 11:16,18.5132
28/10/2024 11:16,18.5129
28/10/2024 11:16,18.02
28/10/2024 11:16,25.6071
28/10/2024 11:16,18.8432
28/10/2024 11:16,20.4706
28/10/2024 11:16,20.1172
28/10/2024 11:16,19.836
28/10/2024 11:16,18.4195
28/10/2024 11:16,23.1986
28/10/2024 11:16,18.5362
28/10/2024 11:16,25.3204
28/10/2024 11:16,21.8053
28/10/2024 11:16,24.1155
28/10/2024 11:16,22.3557
28/10/2024 11:16,19.3388
28/10/2024 11:16,18.3285
28/10/2024 11:16,22.2272
28/10/2024 11:16,18.9144
28/10/2024 11:16,20.1042
28/10/2024 11:16,26.2393
28/10/2024 11:16,23.0871
28/10/2024 11:16,18.1218
28/10/2024 11:16,19.3915
28/10/2024 11:16,21.5844
28/10/2024 11:16,23.0633
28/10/2024 11:16,23.0144
28/10/2024 11:16,22.2307
28/10/2024 11:16,22.8976
28/10/2024 11:16,23.3008
28/10/2024 11:16,30.4526
28/10/2024 11:16,20.7433
28/10/2024 11:16,22.8997
28/10/2024 11:16,20.1125
28/10/2024 11:16,24.0149
28/10/2024 11:16,23.1903
28/10/2024 11:16,20.7748
28/10/2024 11:16,19.0434
28/10/2024 11:16,21.3638
28/10/2024 11:16,29.6548
28/10/2024 11:16,20.3325
28/10/2024 11:16,25.1028
28/10/2024 11:16,19.3491
28/10/2024 11:16,19.2155
28/10/2024 11:16,23.0002
28/10/2024 11:16,20.9051
28/10/2024 11:16,24.4676
28/10/2024 11:16,19.2427
28/10/2024 11:16,25.0163
28/10/2024 11:16,19.9869
28/10/2024 11:16,19.6479
28/10/2024 11:16,20.1589
28/10/2024 11:16,20.9748
28/10/2024 11:16,20.9462
28/10/2024 11:16,24.8095
28/10/2024 11:16,21.8365
28/10/2024 11:16,20.8481
28/10/2024 11:16,21.902
28/10/2024 11:16,22.2661
28/10/2024 11:16,24.1558
28/10/2024 11:16,22.4541
28/10/2024 11:16,22.5843
28/10/2024 11:16,21.0031
28/10/2024 11:16,28.08
28/10/2024 11:16,22.2712
28/10/2024 11:16,28.0346
28/10/2024 11:16,21.2288
28/10/2024 11:16,23.3287
28/10/2024 11:16,22.5775
28/10/2024 11:16,24.1781
28/10/2024 11:16,20.5838
28/10/2024 11:16,20.9884
28/10/2024 11:16,24.7661
28/10/2024 11:16,23.6596
28/10/2024 11:16,26.7395
28/10/2024 11:16,22.8212
28/10/2024 11:16,20.6235
28/10/2024 11:16,22.21
28/10/2024 11:16,20.8285
28/10/2024 11:16,24.0411
28/10/2024 11:16,21.7037
28/10/2024 11:16,21.9446
28/10/2024 11:16,25.7483
28/10/2024 11:16,21.3064
28/10/2024 11:16,28.0883
28/10/2024 11:16,23.2881
28/10/2024 11:16,21.4184
28/10/2024 11:16,24.4476
28/10/2024 11:16,24.2847
28/10/2024 11:16,22.6561
28/10/2024 11:16,20.571
28/10/2024 11:16,31.4126
28/10/2024 11:16,24.1424
28/10/2024 11:16,21.6024
28/10/2024 11:16,22.323
28/10/2024 11:16,21.2303
28/10/2024 11:16,23.2156
28/10/2024 11:16,22.9688
28/10/2024 11:16,24.3865
28/10/2024 11:16,23.0822
28/10/2024 11:16,22.2047
28/10/2024 11:16,21.8018
28/10/2024 11:16,23.3039
28/10/2024 11:16,22.8526
28/10/2024 11:16,22.104
28/10/2024 11:16,21.7084
28/10/2024 11:16,23.6672
28/10/2024 11:16,30.5583
28/10/2024 11:16,25.3999
28/10/2024 11:16,26.0953
28/10/2024 11:16,28.5783
28/10/2024 11:16,25.0104
28/10/2024 11:16,25.3205
28/10/2024 11:16,26.8694
28/10/2024 11:16,23.069
28/10/2024 11:16,28.4644
28/10/2024 11:16,22.8357
28/10/2024 11:16,23.519
28/10/2024 11:16,22.1534
28/10/2024 11:16,21.6853
28/10/2024 11:16,21.7209
28/10/2024 11:16,23.054
28/10/2024 11:16,22.6445
28/10/2024 11:16,50.2617
28/10/2024 11:16,46.1041
